degree,k_ij
1,11.0
2,1063.5
1,433.0
5,580.4
1,1995.0
2,1049.5
3,1707.6666666666667
2,1018.5
1,1995.0
2,2509.5
1,1995.0
1,1.0
1,1.0
6,590.6666666666666
6,15.833333333333334
3,892.0
4,21.25
7,1040.7142857142858
2,24.5
6,1103.0
1,6.0
3,1155.6666666666667
6,683.6666666666666
3,746.6666666666666
1,56.0
2,998.5
2,998.5
1,1995.0
1,1995.0
2,1003.0
1,1995.0
3,1161.3333333333333
5,217.0
1,2.0
2,1.0
1,2.0
2,1552.0
3,251.33333333333334
12,5.333333333333333
2,1011.5
1,1995.0
1,1995.0
5,1261.0
2,2509.5
1,3.0
3,13.0
1,3103.0
3,207.33333333333334
2,1162.0
1,63.0
5,438.0
2,3.5
2,34.0
1,5.0
16,143.5625
2,1005.5
4,551.5
8,277.0
1,8.0
1,1995.0
2,31.0
2,1013.0
1,16.0
3,1203.3333333333333
4,1620.25
1,4.0
1,1995.0
2,1005.5
1,1.0
1,1.0
2,998.0
1,2.0
1,1995.0
6,364.0
5,424.6
5,478.2
2,1005.5
2,1005.5
4,1309.5
3,1704.6666666666667
1,16.0
2,1003.5
5,706.8
2,1556.0
1,1995.0
1,23.0
1,1.0
1,1.0
1,1995.0
2,999.0
3,762.3333333333334
1,2.0
2,1001.5
1,190.0
2,1013.5
1,1995.0
1,25.0
2,19.5
1,1995.0
3,718.3333333333334
1,1995.0
3,10.0
3,328.3333333333333
5,779.4
4,528.25
2,10.5
2,1064.0
1,3024.0
2,2509.5
1,21.0
1,329.0
2,185.5
2,1187.5
1,1995.0
1,5.0
5,1.0
1,1995.0
1,5.0
1,5.0
1,1995.0
3,1028.3333333333333
1,5.0
2,1091.5
2,13.0
2,1013.5
1,1995.0
1,1995.0
2,29.0
2,1.5
1,1995.0
2,998.5
2,2.0
2,2549.0
3,65.66666666666667
2,532.0
2,998.5
2,32.0
3,2186.3333333333335
1,1995.0
2,1522.5
1,1995.0
1,1995.0
2,998.0
1,2.0
2,1512.5
1,2.0
1,1461.0
1,190.0
1,173.0
1,40.0
1,1995.0
2,1435.0
4,79.75
3,11.333333333333334
1,3.0
1,1995.0
7,562.2857142857143
1,1995.0
6,383.6666666666667
1,1995.0
3,32.0
1,3.0
1,5.0
1,5.0
1,8.0
4,513.0
3,675.6666666666666
1,2.0
3,1721.6666666666667
4,654.25
3,675.3333333333334
7,654.8571428571429
2,1011.5
1,28.0
1,1995.0
2,2509.5
2,999.5
4,953.25
3,673.6666666666666
1,3024.0
1,1995.0
2,1020.5
1,1995.0
1,1995.0
3,730.0
2,1092.5
6,1003.1666666666666
1,6.0
1,1995.0
2,1012.0
3,705.6666666666666
4,359.0
10,294.4
1,10.0
2,100.0
1,1995.0
1,1995.0
5,816.0
2,1018.5
1,1.0
1,1.0
7,132.28571428571428
1,1995.0
1,22.0
1,22.0
1,1995.0
1,1.0
1,1.0
4,65.0
1,72.0
1,1995.0
1,1995.0
1,1995.0
2,2509.5
2,1336.0
1,1995.0
8,543.75
2,1092.5
4,647.25
1,1995.0
1,2.0
2,125.0
1,1995.0
2,998.0
1,2.0
1,1995.0
3,693.0
1,1995.0
2,1030.5
1,1995.0
1,1995.0
2,1030.5
1,1995.0
2,2509.5
1,1995.0
2,1030.5
4,1319.0
2,4.5
9,310.0
2,192.5
2,1336.0
5,753.8
4,13.5
4,419.25
2,1560.0
1,174.0
7,445.42857142857144
1,1995.0
4,921.5
1,3024.0
3,695.6666666666666
10,240.1
1,10.0
2,23.5
2,1066.5
8,694.5
1,2.0
2,33.5
1,1995.0
7,307.2857142857143
2,2509.5
1,1995.0
1,471.0
1,3024.0
1,1995.0
1,39.0
2,1017.0
2,998.0
1,2.0
1,1995.0
2,998.0
1,2.0
2,1113.5
1,141.0
3,668.3333333333334
2,11.0
3,990.3333333333334
1,39.0
1,39.0
2,1017.0
2,24.0
4,518.75
1,1995.0
7,5.0
3,14.333333333333334
1,7.0
3,10.333333333333334
2,13.5
4,8.0
2,13.5
2,1001.5
2,1092.5
1,55.0
6,507.3333333333333
2,998.0
1,2.0
1,1995.0
1,1995.0
2,1026.5
1,1995.0
3,670.0
1,1995.0
1,18.0
2,491.5
1,1995.0
1,36.0
1,1995.0
1,1.0
1,1.0
1,1995.0
1,1995.0
1,1995.0
1,1995.0
3,733.0
1,1995.0
1,1995.0
2,10.0
1,2.0
2,1000.0
1,1995.0
1,1995.0
1,1995.0
2,1336.0
1,1995.0
1,1995.0
2,1413.5
3,1343.3333333333333
2,1050.0
3,702.0
7,11.285714285714286
1,245.0
1,1995.0
2,999.5
1,1995.0
9,261.77777777777777
1,9.0
4,607.75
2,2509.5
1,1995.0
2,1100.5
12,52.5
15,157.06666666666666
5,5.6
2,1559.0
6,629.5
4,33.0
1,15.0
18,232.61111111111111
2,1249.5
3,4.666666666666667
1,10.0
1,18.0
3,1167.3333333333333
3,120.66666666666667
8,455.625
3,672.6666666666666
1,3.0
3,711.3333333333334
1,3.0
2,1001.0
7,11.0
2,1001.0
2,1984.5
5,545.0
1,1995.0
2,1057.0
7,469.42857142857144
1,7.0
1,1995.0
1,1.0
1,1.0
2,1162.0
2,36.0
2,999.5
2,1728.0
2,998.5
3,679.6666666666666
1,471.0
2,1233.0
1,206.0
1,1995.0
2,1178.5
7,492.42857142857144
2,34.0
1,22.0
1,167.0
3,1152.3333333333333
1,3.0
3,3.6666666666666665
1,3.0
1,3024.0
5,473.4
1,1995.0
2,1152.5
1,1995.0
5,732.4
2,1010.5
2,1006.5
1,1.0
1,1.0
5,705.2
2,1554.0
1,1995.0
1,4.0
4,272.25
2,1012.5
3,682.6666666666666
2,2509.5
12,257.25
1,12.0
3,8.0
3,8.0
2,1026.5
2,1026.5
2,35.0
1,1995.0
1,1995.0
1,58.0
5,833.4
1,1995.0
1,3103.0
3,167.0
2,1565.0
1,1995.0
1,1995.0
8,693.875
2,1430.5
8,272.25
2,20.5
3,673.0
3,709.6666666666666
7,298.2857142857143
3,681.0
1,7.0
4,394.75
1,3103.0
1,7.0
7,9.857142857142858
3,1309.0
1,471.0
1,1995.0
1,1995.0
1,132.0
1,1995.0
2,2509.5
3,1710.0
1,1995.0
1,1995.0
7,465.7142857142857
1,7.0
2,1515.5
1,1995.0
2,998.5
1,1995.0
1,1995.0
20,446.9
2,1092.5
3,837.6666666666666
1,1995.0
1,1995.0
2,1020.5
1,1995.0
2,1092.5
1,1995.0
3,179.66666666666666
2,1011.0
2,1002.0
3,1297.6666666666667
3,1036.0
2,1525.5
3,40.0
1,3.0
1,3.0
5,453.8
2,15.0
2,15.5
1,11.0
1,1995.0
3,723.3333333333334
1,1995.0
1,1995.0
1,1995.0
4,241.0
2,1020.5
1,1995.0
3,369.0
2,998.5
4,307.25
1,1995.0
2,1537.5
1,1995.0
2,1728.0
1,3.0
3,3.3333333333333335
1,1.0
1,1.0
3,192.33333333333334
6,42.666666666666664
1,6.0
6,64.0
2,2509.5
3,1674.6666666666667
2,1046.0
1,21.0
1,1995.0
3,3.3333333333333335
2,1553.0
1,1995.0
7,426.57142857142856
8,25.125
1,1995.0
2,74.5
2,998.0
1,2.0
1,1.0
1,1.0
1,15.0
1,3024.0
2,11.5
3,20.666666666666668
20,151.5
2,11.0
3,12.0
8,6.125
8,76.5
2,11.0
3,12.0
2,14.0
2,11.5
3,12.0
2,14.0
4,10.5
6,8.333333333333334
2,11.0
2,13.0
1,1995.0
1,66.0
1,1995.0
12,763.4166666666666
4,971.0
5,466.8
2,999.5
1,14.0
1,1995.0
3,222.66666666666666
2,1092.5
1,1995.0
2,1012.0
25,140.32
1,25.0
1,25.0
2,21.0
1,25.0
5,7.2
1,1995.0
3,1856.3333333333333
3,787.0
1,66.0
1,1995.0
4,609.75
2,1018.5
1,1995.0
1,1995.0
1,1995.0
5,651.4
7,10.857142857142858
1,1.0
1,1.0
1,1.0
1,1.0
2,999.0
3,2.0
2,2549.0
1,55.0
3,1152.3333333333333
1,3.0
2,370.5
2,1046.5
1,3.0
3,1009.0
1,1995.0
1,1995.0
4,1660.25
1,2.0
2,2549.0
4,1290.0
1,1995.0
2,1512.5
2,96.0
4,3.0
3,1683.3333333333333
1,55.0
1,30.0
1,1995.0
3,37.666666666666664
2,1000.0
2,1070.0
2,998.5
2,731.5
2,1056.5
1,279.0
1,1995.0
2,998.5
2,11.5
3,666.0
1,3.0
5,36.2
2,4.0
3,5.333333333333333
4,598.5
2,1803.5
7,476.85714285714283
1,174.0
6,495.8333333333333
1,1995.0
1,54.0
3,1739.0
3,47.666666666666664
2,1092.5
5,455.4
1,5.0
14,510.35714285714283
1,3103.0
2,20.5
1,35.0
2,26.0
1,1995.0
5,427.6
4,507.5
1,4.0
4,201.5
1,1995.0
1,1995.0
9,326.44444444444446
2,1056.5
2,999.5
1,1995.0
8,642.0
1,1995.0
2,1000.0
17,146.7058823529412
1,17.0
1,17.0
1,17.0
2,9.0
4,9.75
2,86.5
1,3.0
3,685.3333333333334
3,412.3333333333333
2,350.0
1,2.0
3,1015.0
1,3.0
4,63.75
1,4.0
1,1995.0
5,632.2
2,1728.0
10,518.0
3,51.333333333333336
2,2549.0
2,1001.0
2,1347.0
2,1728.0
7,388.14285714285717
1,7.0
5,4.2
4,5.25
2,1005.5
6,853.0
4,3.75
1,6.0
1,1995.0
3,667.3333333333334
2,4.0
3,668.0
3,676.3333333333334
3,668.0
5,401.4
1,5.0
1,1995.0
3,668.3333333333334
1,1995.0
2,998.0
1,2.0
1,2.0
2,1512.5
2,1249.5
2,1249.5
1,1995.0
1,119.0
3,698.0
2,5.5
1,866.0
1,866.0
1,18.0
3,750.3333333333334
2,998.5
2,2.0
1,34.0
2,1002.0
2,3.0
3,2.0
3,2.0
1,1461.0
1,3.0
1,477.0
1,3.0
2,1056.5
12,642.25
2,12.0
11,23.454545454545453
7,248.42857142857142
2,165.0
1,2.0
6,393.1666666666667
1,1995.0
1,1995.0
1,1995.0
8,365.875
4,29.75
1,4.0
1,1.0
1,1.0
2,1001.0
1,1995.0
1,1995.0
2,160.0
2,66.5
4,522.5
2,1890.0
6,417.5
3,671.3333333333334
1,576.0
5,790.4
5,463.0
1,45.0
1,1056.0
1,37.0
1,37.0
2,1767.5
2,26.5
1,3103.0
3,19.666666666666668
5,8.6
1,1.0
1,1.0
2,1249.5
6,505.1666666666667
1,6.0
2,18.0
2,341.5
1,6.0
1,6.0
1,80.0
2,339.0
1,2.0
2,544.5
1,206.0
1,3103.0
1,3103.0
3,51.666666666666664
10,790.0
2,90.0
1,66.0
2,46.5
1,3103.0
6,202.0
14,644.7857142857143
3,983.0
2,569.0
1,6.0
1,66.0
8,313.375
2,51.0
4,23.25
1,4.0
1,4.0
3,3.3333333333333335
3,100.0
1,432.0
5,1265.6
5,1265.6
7,456.2857142857143
8,2.625
2,1984.5
2,5.0
2,2.0
2,6.5
2,16.5
2,4.5
1,2.0
2,4.5
1,2.0
2,853.5
2,5.0
2,853.5
3,700.0
3,700.0
3,857.6666666666666
2,194.0
2,318.5
3,655.3333333333334
1,20.0
2,1168.0
3,26.333333333333332
1,3.0
12,462.0833333333333
1,42.0
6,866.1666666666666
7,863.7142857142857
1,1056.0
2,1092.5
1,66.0
1,1.0
1,1.0
1,66.0
2,415.0
2,1771.0
2,1771.0
22,384.6363636363636
1,432.0
7,68.28571428571429
4,546.25
3,645.0
1,5.0
1,102.0
1,576.0
1,432.0
1,297.0
1,206.0
3,293.0
2,179.0
1,279.0
1,153.0
1,153.0
2,1069.0
1,42.0
1,3103.0
12,427.0833333333333
2,9.0
1,5.0
5,2.8
5,1135.4
1,5.0
2,86.5
1,66.0
1,29.0
4,89.5
3,510.0
3,3.3333333333333335
1,439.0
4,563.0
11,317.54545454545456
6,268.5
4,10.25
3,52.666666666666664
6,518.0
4,504.5
2,218.5
5,3.6
2,197.5
3,1388.0
5,623.0
3,514.3333333333334
2,816.0
28,172.60714285714286
11,388.0
17,240.41176470588235
25,195.2
1,28.0
18,237.27777777777777
36,22.86111111111111
3,29.333333333333332
50,35.7
41,34.951219512195124
8,34.0
30,38.86666666666667
11,371.72727272727275
23,173.6086956521739
16,25.8125
20,32.75
18,240.66666666666666
10,358.5
21,207.66666666666666
19,235.26315789473685
2,12.5
24,177.58333333333334
5,697.0
19,227.89473684210526
19,234.42105263157896
14,310.92857142857144
3,16.666666666666668
7,52.857142857142854
9,390.55555555555554
11,29.181818181818183
6,552.0
14,306.2857142857143
4,34.25
15,286.73333333333335
14,287.7857142857143
11,384.54545454545456
2,16.0
3,1151.6666666666667
10,40.3
5,44.6
2,11.5
6,61.5
1,19.0
5,709.0
2,13.0
5,729.4
8,46.75
11,330.45454545454544
27,32.407407407407405
22,176.36363636363637
28,30.857142857142858
12,361.6666666666667
7,521.0
5,640.4
10,420.5
13,303.15384615384613
10,364.9
6,414.3333333333333
3,1244.0
2,34.0
1,1461.0
2,265.5
5,571.6
1,677.0
1,1461.0
1,102.0
1,209.0
3,106.0
2,485.0
3,245.0
1,237.0
1,310.0
2,2282.0
1,3103.0
11,310.8181818181818
4,7.0
1,11.0
2,683.0
10,375.8
1,10.0
2,1571.0
1,439.0
3,163.33333333333334
1,71.0
3,221.66666666666666
1,279.0
1,432.0
1,3103.0
1,1461.0
2,1669.0
9,351.77777777777777
1,9.0
1,73.0
1,1461.0
2,731.5
2,1552.5
5,9.0
2,5.5
2,9.0
1,2.0
3,1612.0
1,3103.0
1,11.0
2,1555.5
6,230.83333333333334
13,6.3076923076923075
2,6.5
2,6.5
15,502.0
5,79.0
3,363.6666666666667
3,357.6666666666667
2,292.0
1,362.0
1,3103.0
3,1762.0
4,1174.0
3,1527.3333333333333
1,6.0
5,841.2
2,3.0
9,316.3333333333333
7,902.0
8,520.125
9,605.3333333333334
15,305.53333333333336
3,101.0
2,9.0
1,7.0
7,56.714285714285715
3,348.6666666666667
4,269.75
2,1803.5
1,368.0
2,8.5
2,2.0
2,81.0
1,2.0
1,188.0
2,1557.0
1,329.0
2,59.5
1,2.0
23,295.4347826086956
2,71.0
2,1056.5
1,118.0
1,118.0
4,530.75
1,4.0
7,281.57142857142856
3,705.6666666666666
4,531.5
4,531.5
13,469.0
15,382.26666666666665
9,417.22222222222223
2,61.5
5,2.6
2,84.0
3,707.3333333333334
3,706.3333333333334
2,60.0
5,810.0
9,254.22222222222223
2,192.0
3,721.3333333333334
2,1056.5
2,1803.5
1,11.0
3,60.333333333333336
1,3.0
1,875.0
3,51.333333333333336
1,61.0
2,434.0
2,2.5
1,2.0
4,787.0
1,4.0
4,2.75
2,1553.5
4,3.25
1,4.0
1,4.0
9,464.8888888888889
3,1255.6666666666667
2,10.0
2,15.0
7,675.2857142857143
2,6.5
1,1056.0
2,228.0
2,37.5
1,2.0
2,14.5
4,1039.25
4,521.25
1,237.0
3,230.0
1,3.0
2,6.0
3,3.3333333333333335
9,306.8888888888889
3,1140.6666666666667
3,30.666666666666668
4,6.75
2,1233.0
1,819.0
4,415.25
6,813.5
1,6.0
1,3103.0
1,1.0
1,1.0
1,4.0
2,26.5
2,89.0
2,127.5
1,432.0
1,1995.0
5,139.2
2,734.0
1,22.0
13,293.61538461538464
1,27.0
1,3103.0
1,380.0
1,39.0
1,77.0
1,1995.0
1,1053.0
2,11.5
1,1461.0
1,866.0
5,361.2
9,420.55555555555554
1,2.0
7,905.8571428571429
2,62.0
1,3103.0
1,7.0
6,792.0
3,5.0
3,307.0
1,297.0
4,306.5
1,620.0
2,143.0
2,1635.0
1,3024.0
2,327.5
9,541.6666666666666
5,9.0
6,356.1666666666667
2,1.0
1,2.0
1,2.0
8,365.75
2,2242.5
3,1144.6666666666667
3,1323.6666666666667
2,289.5
3,538.0
3,1263.6666666666667
16,544.1875
7,4.428571428571429
2,139.5
3,184.66666666666666
1,76.0
2,71.5
5,376.8
1,3103.0
5,458.2
3,623.3333333333334
1,1995.0
1,1056.0
2,210.0
1,380.0
2,406.0
2,192.5
1,1.0
1,1.0
1,380.0
1,9.0
1,937.0
1,3103.0
3,2079.3333333333335
1,677.0
1,380.0
1,2.0
2,469.0
3,377.0
1,36.0
3,1062.0
1,2.0
2,1.5
2,1.5
1,2.0
3,159.33333333333334
3,10.333333333333334
4,3.5
2,626.5
2,454.5
1,25.0
5,20.0
1,13.0
6,369.0
2,2282.0
5,342.2
1,3024.0
2,1513.0
2,1552.5
1,18.0
4,1058.75
1,380.0
6,283.6666666666667
6,4.666666666666667
1,3024.0
1,13.0
1,118.0
2,678.0
1,45.0
5,447.0
6,387.3333333333333
1,6.0
1,6.0
1,6.0
1,17.0
1,12.0
8,81.375
3,3.6666666666666665
1,71.0
2,1522.0
2,1522.0
2,1522.0
20,153.3
2,1522.0
2,1522.0
2,1522.0
2,1522.0
2,1522.0
2,1522.0
2,1522.0
2,1522.0
2,1522.0
2,1522.0
2,1522.0
2,1522.0
2,1522.0
2,1522.0
1,20.0
2,1512.5
1,2.0
4,892.5
1,104.0
1,471.0
11,530.5454545454545
2,17.5
4,178.0
1,3103.0
4,668.75
2,21.5
1,4.0
2,1890.0
1,63.0
7,476.14285714285717
2,33.0
2,1069.0
11,825.8181818181819
1,11.0
4,18.0
2,1586.0
17,332.2352941176471
1,17.0
1,17.0
3,7.333333333333333
2,718.0
1,70.0
41,263.2439024390244
5,721.8
1,380.0
8,287.0
4,171.0
2,9.5
5,157.0
2,6.5
4,352.0
2,406.0
1,380.0
1,380.0
1,380.0
1,380.0
3,314.6666666666667
1,2.0
2,1.0
1,9.0
1,439.0
3,474.0
1,3.0
7,336.2857142857143
7,373.2857142857143
5,7.6
1,2.0
2,1.0
15,433.93333333333334
1,104.0
9,821.3333333333334
2,86.0
1,234.0
5,640.6
2,1514.5
7,435.2857142857143
2,6.0
2,5.5
3,6.333333333333333
4,5.75
2,38.5
2,1530.5
1,3103.0
5,819.2
5,138.8
7,110.14285714285714
1,7.0
4,71.0
4,760.5
9,59.111111111111114
2,10.0
2,10.0
11,35.36363636363637
2,8.0
5,25.0
2,8.5
5,26.6
2,1553.0
10,452.6
9,369.0
1,9.0
4,761.0
4,14.75
1,218.0
5,994.8
2,68.0
2,5.0
4,462.5
5,509.6
3,179.66666666666666
3,664.3333333333334
5,7.8
5,628.4
5,6.6
8,6.5
1,5.0
20,484.55
1,2.0
2,5.5
1,1.0
1,1.0
1,3103.0
5,606.8
2,529.5
2,528.5
1,2.0
2,22.0
1,2.0
3,1184.6666666666667
1,3103.0
3,249.33333333333334
2,12.0
2,70.5
2,353.5
2,19.0
3,103.66666666666667
5,429.4
1,5.0
2,1019.0
17,415.8235294117647
2,9.5
1,57.0
2,2549.0
2,2549.0
1,449.0
1,306.0
1,6.0
6,6.833333333333333
3,69.33333333333333
1,432.0
3,217.0
2,3.0
2,341.0
18,352.8333333333333
3,1201.3333333333333
2,299.0
3,191.0
5,184.2
1,5.0
2,288.0
4,835.5
1,4.0
12,348.0
6,453.6666666666667
3,5.666666666666667
1,6.0
2,29.5
2,734.0
15,362.8666666666667
2,8.5
2,549.5
2,731.5
2,1803.5
2,40.0
1,1.0
1,1.0
1,43.0
2,1012.0
1,43.0
2,1622.0
1,380.0
1,380.0
2,418.5
1,3103.0
2,32.5
1,432.0
5,80.2
5,583.0
5,1011.2
1,1.0
1,1.0
1,380.0
6,348.5
1,1461.0
1,30.0
4,378.25
2,4.0
1,3.0
3,7.666666666666667
5,367.4
2,3.5
7,627.0
3,307.3333333333333
1,362.0
1,3103.0
4,168.5
9,252.66666666666666
8,6.5
1,3103.0
2,15.0
18,422.77777777777777
12,15.333333333333334
9,62.44444444444444
3,547.6666666666666
1,477.0
13,438.61538461538464
2,101.5
2,1518.5
3,1012.6666666666666
1,3.0
3,1026.6666666666667
2,1518.5
1,13.0
3,1018.3333333333334
2,1518.5
2,1407.0
5,258.8
5,5.2
1,5.0
13,644.9230769230769
1,13.0
2,125.0
1,13.0
2,197.0
1,2.0
1,3103.0
1,3103.0
1,3103.0
1,3024.0
2,1527.0
1,3024.0
2,1528.0
1,3024.0
2,1528.0
1,3103.0
1,3024.0
1,2.0
3,424.6666666666667
1,3103.0
3,1404.3333333333333
10,380.0
6,6.833333333333333
1,10.0
2,16.5
2,54.5
5,17.4
1,3024.0
1,3024.0
3,14.666666666666666
1,3024.0
7,482.14285714285717
2,6.0
2,1525.0
8,407.5
5,82.8
3,79.66666666666667
3,79.66666666666667
3,58.666666666666664
1,3.0
3,1066.3333333333333
1,1461.0
4,54.5
1,4.0
1,4.0
4,1062.0
3,107.0
2,119.5
1,34.0
5,1077.8
3,360.0
1,3.0
4,925.75
2,4.0
4,925.75
4,477.25
4,1081.5
2,60.0
1,2.0
3,46.666666666666664
2,767.5
5,286.8
8,568.875
1,3.0
5,771.8
1,13.0
1,235.0
2,73.5
3,249.66666666666666
2,248.5
3,1335.6666666666667
1,106.0
1,36.0
2,678.0
1,2.0
5,350.0
2,153.0
3,1036.3333333333333
21,342.95238095238096
9,23.88888888888889
12,582.4166666666666
3,6.333333333333333
3,41.0
1,3024.0
1,3024.0
1,3024.0
1,3024.0
3,501.0
1,3.0
2,737.0
1,471.0
9,58.333333333333336
1,9.0
2,12.5
1,9.0
2,6.5
2,12.0
6,51.833333333333336
3,6.666666666666667
2,5.5
2,5.5
2,8.5
2,343.5
3,1059.0
1,69.0
2,1632.5
2,107.0
2,243.0
2,238.5
4,270.5
1,4.0
10,320.7
3,353.6666666666667
3,4.333333333333333
3,404.6666666666667
1,699.0
4,1205.75
5,182.6
3,502.6666666666667
3,427.3333333333333
4,1.0
1,4.0
1,4.0
1,4.0
1,4.0
2,1577.0
26,513.7692307692307
4,94.25
13,24.615384615384617
2,743.5
1,178.0
1,1.0
1,1.0
1,70.0
1,3103.0
1,235.0
1,1053.0
4,345.25
3,6.0
5,461.4
3,1096.6666666666667
5,288.2
2,1258.5
2,214.5
1,34.0
1,677.0
20,608.2
1,120.0
3,127.66666666666667
1,1461.0
2,1590.0
4,459.25
1,61.0
1,141.0
1,3.0
3,1048.3333333333333
1,3103.0
1,1.0
1,1.0
4,1560.0
2,3.0
1,1461.0
2,136.0
1,3103.0
2,14.0
8,596.625
3,1059.0
4,536.5
1,62.0
1,3103.0
4,125.0
2,1573.0
2,356.5
6,800.6666666666666
2,10.0
1,47.0
4,919.0
1,5.0
5,718.0
1,6.0
1,3103.0
1,3024.0
2,1771.0
2,443.5
2,4.5
7,3.857142857142857
11,334.09090909090907
1,3103.0
2,43.5
1,2.0
2,48.5
1,2.0
1,279.0
7,413.85714285714283
4,5.25
1,4.0
1,3103.0
17,130.94117647058823
3,27.666666666666668
3,5.0
2,1553.0
3,1038.6666666666667
10,512.3
1,17.0
3,126.0
3,786.0
1,3.0
2,1768.0
2,14.0
3,3.6666666666666665
5,47.2
1,5.0
2,292.0
2,813.5
4,941.5
5,3.4
2,4.5
1,5.0
1,3103.0
1,439.0
2,534.5
4,24.25
3,6.666666666666667
1,45.0
15,72.6
1,15.0
1,15.0
1,3103.0
2,150.0
2,443.0
2,71.5
1,2.0
2,1513.0
2,2.0
10,266.5
5,16.8
4,6.5
4,550.25
3,278.6666666666667
1,173.0
3,37.0
2,361.0
6,294.1666666666667
5,26.6
5,203.6
3,6.0
5,490.0
5,17.2
1,6.0
6,11.0
2,150.5
2,1016.0
16,133.4375
4,12.75
2,11.0
2,4.0
2,7.5
6,3.6666666666666665
2,526.5
2,530.0
2,17.5
8,296.25
2,6.5
8,696.75
2,1515.0
3,1074.3333333333333
5,168.8
3,24.0
4,9.5
6,255.0
1,19.0
1,178.0
1,1461.0
1,3024.0
3,1037.0
2,1512.5
1,2.0
1,74.0
3,520.6666666666666
1,504.0
4,377.0
3,7.333333333333333
3,10.0
2,1741.5
4,120.0
2,3.5
2,7.0
1,2.0
2,190.5
1,2.0
4,1037.75
4,381.5
13,455.84615384615387
1,13.0
1,13.0
2,1558.0
5,80.0
3,3.3333333333333335
2,1585.0
4,254.0
2,1555.0
3,1174.0
2,1547.5
2,1523.5
4,787.75
3,1049.3333333333333
1,3024.0
1,3024.0
2,1528.0
3,380.6666666666667
9,292.55555555555554
2,262.5
12,384.75
2,9.0
1,6.0
5,219.0
5,321.2
2,1515.5
1,15.0
1,504.0
2,565.0
2,205.5
1,3024.0
1,3024.0
2,218.0
3,146.33333333333334
6,18.5
1,6.0
6,100.16666666666667
3,173.0
5,387.2
1,5.0
1,3103.0
1,1056.0
2,26.5
2,4.0
7,210.71428571428572
20,357.8
3,9.333333333333334
3,49.333333333333336
5,1248.2
4,6.25
5,657.2
5,624.4
7,3.5714285714285716
3,1051.3333333333333
1,235.0
1,138.0
2,92.5
6,996.3333333333334
1,142.0
3,1.6666666666666667
1,3.0
1,3.0
3,1.6666666666666667
1,3.0
5,174.6
1,3103.0
1,146.0
18,356.0
8,13.625
1,18.0
28,392.10714285714283
1,3103.0
7,235.14285714285714
3,1265.0
2,151.0
1,188.0
3,416.3333333333333
2,96.0
4,260.5
1,188.0
1,188.0
1,188.0
1,176.0
2,818.5
2,818.5
1,188.0
3,84.66666666666667
2,284.0
2,284.0
2,94.5
1,2.0
19,317.3157894736842
1,19.0
1,19.0
2,1606.0
1,188.0
1,188.0
1,188.0
1,188.0
1,7.0
1,188.0
1,188.0
1,176.0
1,188.0
8,432.875
1,188.0
1,188.0
2,151.0
2,1.0
1,2.0
1,2.0
5,683.2
2,4.0
4,406.25
1,4.0
9,221.55555555555554
3,1536.3333333333333
2,1803.5
9,611.3333333333334
2,52.5
1,2.0
1,14.0
1,35.0
1,3103.0
2,1890.0
2,2282.0
1,1056.0
1,576.0
15,381.46666666666664
2,8.0
11,17.90909090909091
1,24.0
2,1585.0
1,35.0
1,3024.0
1,2.0
3,1711.6666666666667
20,269.95
8,612.125
30,186.43333333333334
2,41.5
2,51.0
1,21.0
1,21.0
1,21.0
1,21.0
1,21.0
3,16.666666666666668
1,12.0
1,3103.0
3,113.0
1,3.0
2,498.0
3,1642.0
1,329.0
4,437.5
9,6.666666666666667
3,268.6666666666667
11,211.54545454545453
11,358.1818181818182
1,11.0
1,3024.0
1,173.0
5,385.0
2,76.5
2,11.0
2,21.0
1,20.0
4,1151.5
2,143.0
1,1995.0
18,195.11111111111111
1,18.0
2,11.5
3,9.666666666666666
1,18.0
1,18.0
2,40.0
1,18.0
3,28.666666666666668
7,145.42857142857142
3,72.33333333333333
2,5.5
3,1081.0
4,678.75
2,216.5
1,2.0
1,875.0
8,75.0
1,8.0
1,8.0
1,3024.0
3,44.0
3,44.0
1,125.0
1,1461.0
3,532.6666666666666
5,666.4
1,5.0
1,1.0
1,1.0
1,3024.0
9,693.7777777777778
1,4.0
4,205.25
13,532.8461538461538
7,773.0
4,74.5
2,10.0
3,1523.0
9,615.2222222222222
4,270.75
3,1381.6666666666667
4,166.75
2,1553.0
1,99.0
3,52.333333333333336
3,4.666666666666667
9,3.6666666666666665
4,468.0
2,4.0
4,469.5
11,784.7272727272727
1,3103.0
1,1053.0
1,439.0
6,333.1666666666667
1,677.0
2,85.5
1,2.0
3,120.66666666666667
3,171.0
3,1057.0
3,144.0
1,2.0
2,33.5
6,151.83333333333334
1,6.0
5,663.4
1,1053.0
1,3103.0
8,533.625
2,12.0
2,40.5
1,18.0
3,71.0
4,50.25
1,21.0
1,21.0
1,21.0
5,77.2
4,7.25
2,66.5
1,98.0
1,98.0
1,98.0
3,235.66666666666666
2,1046.5
2,624.0
2,337.0
7,17.0
1,7.0
4,199.25
1,7.0
1,504.0
3,30.0
4,502.5
1,4.0
2,4.0
2,555.0
4,578.75
2,6.5
2,8.0
2,1003.5
3,669.3333333333334
4,33.5
1,36.0
2,3063.5
1,576.0
1,3103.0
1,3103.0
3,169.33333333333334
3,3.3333333333333335
7,429.42857142857144
3,7.0
3,534.0
2,27.5
1,2.0
5,209.8
